enter,EXIT,1,2,3,4,5
SG. PETANI UTARA Toll,SG. DUA Toll,3.69,6.6,8.8,1.88,2.78
SG. PETANI UTARA Toll,PENDANG Toll,4.26,7.7,10.3,2.13,3.19
SG. PETANI UTARA Toll,BKT. TAMBUN SELATAN Toll,4.59,8.2,11,2.29,3.44
SG. PETANI UTARA Toll,Alor Setar Selatan Toll,5.9,10.8,14.5,2.95,4.42
SG. PETANI UTARA Toll,JAWI Toll,5.99,10.8,14.4,3.03,4.5
SG. PETANI UTARA Toll,Alor Setar Utara Toll,6.56,12,16,3.28,4.92
SG. PETANI UTARA Toll,Hutan Kampung Toll,7.21,13.2,17.6,3.6,5.41
SG. PETANI UTARA Toll,BANDAR BAHARU Toll,7.3,13.2,17.6,3.68,5.49
SG. PETANI UTARA Toll,ALOR PONGSU Toll,7.87,14.2,19,4.01,5.9
SG. PETANI UTARA Toll,BUKIT MERAH Toll,9.35,17,22.7,4.75,7.04
SG. PETANI UTARA Toll,TAIPING UTARA Toll,10.66,19.3,25.8,5.41,8.03
SG. PETANI UTARA Toll,CANGKAT JERING Toll,12.3,22.3,29.7,6.14,9.26
SG. PETANI UTARA Toll,KUALA KANGSAR Toll,14.76,26.8,35.7,7.37,11.06
SG. PETANI UTARA Toll,IPOH UTARA Toll,17.47,31.8,42.4,8.77,13.11
SG. PETANI UTARA Toll,SIMPANG PULAI Toll,18.94,34.5,45.9,9.51,14.18
SG. PETANI UTARA Toll,GOPENG Toll,20.01,36.5,48.7,10.08,15
SG. PETANI UTARA Toll,TAPAH Toll,23.37,42.6,56.8,11.72,17.54
SG. PETANI UTARA Toll,BIDOR Toll,24.85,45.4,60.5,12.46,18.69
SG. PETANI UTARA Toll,SUNGKAI Toll,26.4,48.1,64.2,13.2,19.84
SG. PETANI UTARA Toll,SLIM RIVER Toll,28.54,52,69.3,14.26,21.39
SG. PETANI UTARA Toll,BEHRANG Toll,30.18,55,73.4,15.16,22.62
SG. PETANI UTARA Toll,Tg. Malim Toll,31.82,58,77.3,15.9,23.85
SG. PETANI UTARA Toll,LEMBAH BERINGIN Toll,32.8,59.8,79.8,16.48,24.59
SG. PETANI UTARA Toll,BUKIT TAGAR Toll,33.78,61.7,82.2,16.97,25.33
SG. PETANI UTARA Toll,BUKIT BERUNTUNG Toll,34.77,63.4,84.5,17.38,26.07
SG. PETANI UTARA Toll,SUNGAI BUAYA Toll,35.51,64.8,86.4,17.79,26.64
SG. PETANI UTARA Toll,RAWANG Toll,36.49,66.6,88.8,18.28,27.38
SG. PETANI UTARA Toll,RAWANG SELATAN Toll,36.98,67.5,90,18.53,27.79
SG. PETANI UTARA Toll,SG. BULOH HOSPITAL Toll,37.64,68.7,91.6,18.85,28.28
SG. PETANI UTARA Toll,SG. BULOH Toll,37.88,69.1,92.2,18.94,28.45
SG. PETANI UTARA Toll,KOTA DAMANSARA Toll,38.54,70.3,93.8,19.35,28.94
SG. PETANI UTARA Toll,DAMANSARA Toll,38.95,71.2,94.9,19.51,29.27
SG. PETANI UTARA Toll,Jalan Duta Toll,39.2,71.5,95.3,19.59,29.35
SG. PETANI UTARA Toll,SUBANG Toll,39.2,71.5,95.3,19.59,29.35
SG. PETANI UTARA Toll,Shah Alam Toll,39.69,72.5,96.6,19.92,29.84
SG. PETANI UTARA Toll,Seafield Toll,40.43,73.8,98.3,20.25,30.25
SG. PETANI UTARA Toll,BANDAR CASSIA Toll,11.18,40,82.8,11.25,30.3
SG. PETANI UTARA Toll,Setia Alam Toll,40.67,74.2,99,20.33,30.5
SG. PETANI UTARA Toll,USJ Toll,40.84,74.5,99.3,20.41,30.58
SG. PETANI UTARA Toll,Bukit Raja Toll,40.84,74.5,99.4,20.41,30.66
SG. PETANI UTARA Toll,PUTRA HEIGHTS Toll,41.33,75.5,100.6,20.66,30.99
SG. PETANI UTARA Toll,Bandar Saujana Putra Toll,41.66,76,101.3,20.82,31.23
SG. PETANI UTARA Toll,BANDAR GAMUDA COVE Toll,42.72,78,104,21.4,32.05
SG. PETANI UTARA Toll,Putra Jaya Toll,43.21,78.9,105.1,21.64,32.38
SG. PETANI UTARA Toll,BANDAR SERENIA Toll,43.95,80.2,107,22.05,32.96
SG. PETANI UTARA Toll,KLIA Toll,44.44,80.9,107.6,22.46,33.37
SG. PETANI UTARA Toll,Nilai Toll,45.67,83.4,111.1,22.87,34.27
SG. PETANI UTARA Toll,Putera Mahkota Toll,45.67,83.5,111.3,22.95,34.27
SG. PETANI UTARA Toll,SOUTHVILLE CITY Toll,46.17,84.2,112.3,23.12,34.6
SG. PETANI UTARA Toll,BANGI Toll,46.49,84.9,113.2,23.28,34.84
SG. PETANI UTARA Toll,KAJANG Toll,47.15,86.1,114.8,23.69,35.33
SG. PETANI UTARA Toll,Bandar Ainsdale Toll,47.31,86.4,115.2,23.77,35.5
SG. PETANI UTARA Toll,UPM Toll,47.4,86.5,115.3,23.77,35.5
SG. PETANI UTARA Toll,SEREMBAN Toll,47.64,87.1,116,23.94,35.74
SG. PETANI UTARA Toll,Sg. Besi Toll,47.89,87.5,116.6,24.02,35.91
SG. PETANI UTARA Toll,Port Dickson Toll,48.13,87.9,117.1,24.1,36.07
SG. PETANI UTARA Toll,Senawang Toll,48.54,88.7,118.2,24.35,36.4
SG. PETANI UTARA Toll,PEDAS LINGGI Toll,50.35,91.9,122.5,25.25,37.71
SG. PETANI UTARA Toll,Simpang Ampat Toll,52.89,96.6,128.8,26.56,39.68
SG. PETANI UTARA Toll,Ayer Keroh Toll,55.27,101,134.6,27.71,41.48
SG. PETANI UTARA Toll,Jasin Toll,57.07,104.3,139,28.61,42.8
SG. PETANI UTARA Toll,Tangkak Toll,58.22,106.4,141.8,29.19,43.7
SG. PETANI UTARA Toll,Bukit Gambir Toll,59.61,108.9,145.1,29.84,44.68
SG. PETANI UTARA Toll,Pagoh Toll,61.34,112.1,149.5,30.74,45.99
SG. PETANI UTARA Toll,Yong Peng Utara Toll,66.09,120.8,161,33.12,49.6
SG. PETANI UTARA Toll,Ayer Hitam Toll,68.31,124.8,166.3,34.19,51.24
SG. PETANI UTARA Toll,Machap Toll,69.13,126.3,168.4,34.6,51.82
SG. PETANI UTARA Toll,Spg. Renggam Toll,70.68,129.2,172.2,35.42,53.05
SG. PETANI UTARA Toll,Sedenak Toll,72.73,132.9,177.2,36.48,54.52
SG. PETANI UTARA Toll,KULAI Toll,74.29,135.7,180.9,37.22,55.67
SG. PETANI UTARA Toll,Senai Utara Toll,75.28,137.5,183.3,37.71,56.41
SG. PETANI UTARA Toll,Skudai Toll,75.6,138.1,184.1,37.88,56.65
Shah Alam Toll,SUBANG Toll,0.82,1.5,2,0.41,0.66
Shah Alam Toll,Seafield Toll,0.98,1.8,2.5,0.49,0.74
Shah Alam Toll,Setia Alam Toll,1.15,2.1,2.8,0.57,0.9
Shah Alam Toll,Bukit Raja Toll,1.31,2.3,3.1,0.66,0.98
Shah Alam Toll,DAMANSARA Toll,1.31,2.4,3.3,0.66,1.07
Shah Alam Toll,USJ Toll,1.48,2.6,3.5,0.74,1.07
Shah Alam Toll,KOTA DAMANSARA Toll,1.56,2.8,3.8,0.82,1.23
Shah Alam Toll,PUTRA HEIGHTS Toll,1.97,3.6,4.8,0.98,1.48
Shah Alam Toll,SG. BULOH Toll,2.13,4,5.3,1.07,1.64
Shah Alam Toll,Bandar Saujana Putra Toll,2.3,4.2,5.6,1.15,1.72
Shah Alam Toll,SG. BULOH HOSPITAL Toll,2.46,4.5,6,1.23,1.89
Shah Alam Toll,Jalan Duta Toll,2.71,4.9,6.5,1.31,2.05
Shah Alam Toll,RAWANG SELATAN Toll,2.95,5.4,7.2,1.48,2.3
Shah Alam Toll,BANDAR GAMUDA COVE Toll,3.36,6.2,8.3,1.72,2.54
Shah Alam Toll,RAWANG Toll,3.53,6.5,8.7,1.8,2.71
Shah Alam Toll,Putra Jaya Toll,3.85,7,9.3,1.89,2.87
Shah Alam Toll,SUNGAI BUAYA Toll,4.59,8.4,11.1,2.3,3.44
Shah Alam Toll,BANDAR SERENIA Toll,4.59,8.4,11.2,2.3,3.44
Shah Alam Toll,BUKIT BERUNTUNG Toll,5.25,9.6,12.8,2.62,3.94
Shah Alam Toll,KLIA Toll,5.08,9.1,11.9,2.79,3.94
Shah Alam Toll,BUKIT TAGAR Toll,6.15,11.3,15.1,3.12,4.67
Shah Alam Toll,Nilai Toll,6.31,11.5,15.3,3.12,4.76
Shah Alam Toll,Putera Mahkota Toll,6.4,11.7,15.6,3.2,4.84
Shah Alam Toll,SOUTHVILLE CITY Toll,6.81,12.4,16.6,3.36,5.08
Shah Alam Toll,BANGI Toll,7.22,13.1,17.5,3.53,5.41
Shah Alam Toll,LEMBAH BERINGIN Toll,7.3,13.3,17.8,3.69,5.49
Shah Alam Toll,KAJANG Toll,7.87,14.4,19.1,3.94,5.9
Shah Alam Toll,Bandar Ainsdale Toll,8.04,14.7,19.5,4.02,6.07
Shah Alam Toll,UPM Toll,8.12,14.8,19.7,4.02,6.07
Shah Alam Toll,SEREMBAN Toll,8.36,15.3,20.3,4.18,6.31
Shah Alam Toll,Tg. Malim Toll,8.36,15.3,20.4,4.18,6.31
Shah Alam Toll,Sg. Besi Toll,8.61,15.7,20.9,4.26,6.48
Shah Alam Toll,Port Dickson Toll,8.77,16,21.3,4.35,6.64
Shah Alam Toll,Senawang Toll,9.18,16.8,22.4,4.59,6.97
Shah Alam Toll,BEHRANG Toll,9.59,17.5,23.4,4.76,7.22
Shah Alam Toll,PEDAS LINGGI Toll,11.07,20.2,26.9,5.49,8.28
Shah Alam Toll,SLIM RIVER Toll,11.4,20.8,27.7,5.66,8.61
Shah Alam Toll,SUNGKAI Toll,13.45,24.6,32.8,6.72,10.09
Shah Alam Toll,Simpang Ampat Toll,13.61,24.9,33.1,6.81,10.25
Shah Alam Toll,BIDOR Toll,15.09,27.5,36.7,7.54,11.32
Shah Alam Toll,Ayer Keroh Toll,15.99,29.1,38.8,7.95,11.97
Shah Alam Toll,TAPAH Toll,16.48,30.2,40.2,8.28,12.38
Shah Alam Toll,Jasin Toll,17.79,32.5,43.3,8.86,13.37
Shah Alam Toll,Tangkak Toll,18.94,34.6,46,9.43,14.19
Shah Alam Toll,GOPENG Toll,19.84,36.3,48.4,9.92,14.92
Shah Alam Toll,Bukit Gambir Toll,20.34,37.1,49.4,10.09,15.25
Shah Alam Toll,SIMPANG PULAI Toll,20.91,38.2,51,10.41,15.74
Shah Alam Toll,Pagoh Toll,22.06,40.3,53.7,10.99,16.56
Shah Alam Toll,Ipoh Selatan Toll,22.22,40.7,54.2,11.15,16.73
Shah Alam Toll,KUALA KANGSAR Toll,25.09,46,61.2,12.63,18.86
Shah Alam Toll,Yong Peng Utara Toll,26.81,49,65.3,13.37,20.17
Shah Alam Toll,CANGKAT JERING Toll,27.47,50.3,67,13.78,20.66
Shah Alam Toll,Ayer Hitam Toll,29.03,53,70.6,14.43,21.81
Shah Alam Toll,TAIPING UTARA Toll,29.27,53.5,71.3,14.68,21.98
Shah Alam Toll,Machap Toll,29.77,54.4,72.6,14.84,22.39
Shah Alam Toll,BUKIT MERAH Toll,30.5,55.8,74.3,15.25,22.88
Shah Alam Toll,Spg. Renggam Toll,31.32,57.3,76.4,15.66,23.53
Shah Alam Toll,ALOR PONGSU Toll,31.98,58.4,77.9,15.99,23.94
Shah Alam Toll,BANDAR BAHARU Toll,32.39,59.4,79.1,16.24,24.35
Shah Alam Toll,Sedenak Toll,33.46,61.2,81.5,16.73,25.09
Shah Alam Toll,JAWI Toll,33.95,62.1,82.7,16.97,25.5
Shah Alam Toll,KULAI Toll,34.93,63.8,85.1,17.38,26.24
Shah Alam Toll,BKT. TAMBUN UTARA Toll,35.26,64.6,86,17.71,26.49
Shah Alam Toll,Senai Utara Toll,35.92,65.6,87.5,17.96,26.98
Shah Alam Toll,JURU Toll,36,65.9,87.8,18.04,27.06
Shah Alam Toll,Skudai Toll,36.33,66.4,88.5,18.12,27.22
Shah Alam Toll,BERTAM Toll,37.31,68.2,90.9,18.77,28.66
Shah Alam Toll,SG. PETANI SELATAN Toll,38.95,71.2,94.8,19.59,29.35
Shah Alam Toll,SG. PETANI UTARA Toll,39.69,72.5,96.6,19.92,29.84
Shah Alam Toll,GURUN Toll,41.49,75.9,101.1,20.91,31.24
Shah Alam Toll,PENDANG Toll,43.7,79.9,106.4,21.97,32.88
Shah Alam Toll,Alor Setar Selatan Toll,45.34,82.9,110.4,22.79,34.56
Shah Alam Toll,Alor Setar Utara Toll,46,84,111.9,23.12,34.6
Shah Alam Toll,Hutan Kampung Toll,46.66,85.3,113.6,23.45,35.36
Shah Alam Toll,BANDAR CASSIA Toll,41.19,95.1,156.2,26.27,52.86
Simpang Ampat Toll,Ayer Keroh Toll,2.54,4.7,6.3,1.31,1.89
Simpang Ampat Toll,PEDAS LINGGI Toll,2.71,4.9,6.6,1.31,2.05
Simpang Ampat Toll,Jasin Toll,4.35,8,10.6,2.21,3.28
Simpang Ampat Toll,Senawang Toll,4.59,8.3,11.1,2.3,3.44
Simpang Ampat Toll,Port Dickson Toll,4.84,8.8,11.8,2.46,3.61
Simpang Ampat Toll,SEREMBAN Toll,5.25,9.6,12.8,2.62,3.94
Simpang Ampat Toll,Tangkak Toll,5.49,10.1,13.4,2.79,4.1
Simpang Ampat Toll,Bandar Ainsdale Toll,5.9,10.8,14.4,2.95,4.43
Simpang Ampat Toll,Bukit Gambir Toll,6.89,12.5,16.7,3.44,5.17
Simpang Ampat Toll,Nilai Toll,7.79,14.2,18.9,3.85,5.82
Simpang Ampat Toll,Putera Mahkota Toll,8.2,15,20,4.1,6.15
Simpang Ampat Toll,Pagoh Toll,8.61,15.8,21,4.35,6.48
Simpang Ampat Toll,SOUTHVILLE CITY Toll,8.61,15.8,21.1,4.35,6.48
Simpang Ampat Toll,BANGI Toll,9.02,16.5,22,4.51,6.81
Simpang Ampat Toll,BANDAR SERENIA Toll,9.27,17,22.7,4.67,6.97
Simpang Ampat Toll,KAJANG Toll,9.76,17.8,23.7,4.84,7.3
Simpang Ampat Toll,UPM Toll,10,18.2,24.3,5,7.46
Simpang Ampat Toll,BANDAR GAMUDA COVE Toll,10.09,18.5,24.6,5.08,7.54
Simpang Ampat Toll,Sg. Besi Toll,10.5,19.1,25.5,5.25,7.87
Simpang Ampat Toll,KLIA Toll,10.66,19.3,25.5,5.58,8.12
Simpang Ampat Toll,Bandar Saujana Putra Toll,11.56,21.1,28.1,5.82,8.69
Simpang Ampat Toll,Putra Jaya Toll,11.89,21.8,29,5.99,8.94
Simpang Ampat Toll,PUTRA HEIGHTS Toll,11.97,22,29.2,6.07,9.02
Simpang Ampat Toll,USJ Toll,12.46,22.9,30.4,6.31,9.35
Simpang Ampat Toll,Seafield Toll,12.96,23.7,31.6,6.48,9.76
Simpang Ampat Toll,Ebor Selatan Toll,12.96,23.8,31.6,6.56,9.76
Simpang Ampat Toll,Yong Peng Utara Toll,13.37,24.5,32.6,6.72,10
Simpang Ampat Toll,Shah Alam Toll,13.61,24.9,33.1,6.81,10.25
Simpang Ampat Toll,SUBANG Toll,14.1,25.8,34.3,7.05,10.5
Simpang Ampat Toll,Setia Alam Toll,14.51,26.5,35.4,7.22,10.91
Simpang Ampat Toll,DAMANSARA Toll,14.51,26.6,35.4,7.3,10.91
Simpang Ampat Toll,Bukit Raja Toll,14.6,26.7,35.7,7.3,10.99
Simpang Ampat Toll,KOTA DAMANSARA Toll,14.76,27,36,7.38,11.07
Simpang Ampat Toll,SG. BULOH Toll,15.33,28.1,37.4,7.71,11.48
Simpang Ampat Toll,Ayer Hitam Toll,15.58,28.4,37.9,7.79,11.64
Simpang Ampat Toll,SG. BULOH HOSPITAL Toll,15.66,28.6,38.1,7.87,11.73
Simpang Ampat Toll,Jalan Duta Toll,15.83,29.1,38.7,7.95,11.89
Simpang Ampat Toll,RAWANG SELATAN Toll,16.15,29.6,39.4,8.12,12.05
Simpang Ampat Toll,Machap Toll,16.4,30,40,8.2,12.3
Simpang Ampat Toll,RAWANG Toll,16.73,30.7,40.8,8.45,12.55
Simpang Ampat Toll,SUNGAI BUAYA Toll,17.79,32.5,43.3,8.94,13.28
Simpang Ampat Toll,Spg. Renggam Toll,17.96,32.8,43.8,8.94,13.45
Simpang Ampat Toll,BUKIT BERUNTUNG Toll,18.45,33.7,44.9,9.27,13.78
Simpang Ampat Toll,BUKIT TAGAR Toll,19.43,35.6,47.4,9.76,14.51
Simpang Ampat Toll,Sedenak Toll,20.01,36.6,48.8,10,15.01
Simpang Ampat Toll,LEMBAH BERINGIN Toll,20.5,37.5,50,10.25,15.33
Simpang Ampat Toll,KULAI Toll,21.48,39.4,52.5,10.74,16.15
Simpang Ampat Toll,Tg. Malim Toll,21.57,39.4,52.5,10.82,16.15
Simpang Ampat Toll,Senai Utara Toll,22.55,41.2,54.9,11.23,16.89
Simpang Ampat Toll,Skudai Toll,22.88,41.8,55.7,11.4,17.14
Simpang Ampat Toll,BEHRANG Toll,22.8,41.8,55.7,11.48,17.14
Simpang Ampat Toll,SLIM RIVER Toll,24.52,45,59.9,12.3,18.37
Simpang Ampat Toll,SUNGKAI Toll,26.65,48.7,64.9,13.37,19.93
Simpang Ampat Toll,BIDOR Toll,28.21,51.7,68.9,14.19,21.16
Simpang Ampat Toll,TAPAH Toll,29.68,54.3,72.4,14.92,22.22
Simpang Ampat Toll,GOPENG Toll,33.05,60.5,80.5,16.56,24.76
Simpang Ampat Toll,SIMPANG PULAI Toll,34.11,62.4,83.1,17.06,25.58
Simpang Ampat Toll,Ipoh Selatan Toll,35.42,64.8,86.4,17.79,26.57
Simpang Ampat Toll,KUALA KANGSAR Toll,38.29,70.1,93.4,19.27,28.7
Simpang Ampat Toll,CANGKAT JERING Toll,40.67,74.4,99.2,20.42,30.5
Simpang Ampat Toll,TAIPING UTARA Toll,42.48,77.6,103.5,21.32,31.82
Simpang Ampat Toll,BUKIT MERAH Toll,43.71,79.9,106.5,21.89,32.72
Simpang Ampat Toll,ALOR PONGSU Toll,45.1,82.5,110.1,22.55,33.87
Simpang Ampat Toll,BANDAR BAHARU Toll,45.59,83.5,111.3,22.88,34.19
Simpang Ampat Toll,JAWI Toll,47.15,86.2,114.9,23.62,35.34
Simpang Ampat Toll,BKT. TAMBUN UTARA Toll,48.46,88.7,118.2,24.35,36.33
Simpang Ampat Toll,JURU Toll,49.2,90,120,24.68,36.9
Simpang Ampat Toll,BERTAM Toll,50.51,92.3,123.1,25.41,38.5
Simpang Ampat Toll,SG. PETANI SELATAN Toll,52.15,95.3,127,26.23,39.19
Simpang Ampat Toll,SG. PETANI UTARA Toll,52.89,96.6,128.8,26.56,39.68
Simpang Ampat Toll,GURUN Toll,54.69,100,133.3,27.55,41.08
Simpang Ampat Toll,PENDANG Toll,56.9,104,138.6,28.61,42.72
Simpang Ampat Toll,Alor Setar Selatan Toll,58.54,107,142.6,29.43,44.4
Simpang Ampat Toll,Alor Setar Utara Toll,59.2,108.1,144.1,29.76,44.44
Simpang Ampat Toll,Hutan Kampung Toll,59.86,109.4,145.8,30.09,45.2
Simpang Ampat Toll,BANDAR CASSIA Toll,54.39,119.2,188.4,32.91,62.7
SIMPANG PULAI Toll,GOPENG Toll,1.23,2.2,3,0.57,0.9
SIMPANG PULAI Toll,Ipoh Selatan Toll,1.48,2.7,3.5,0.74,1.07
SIMPANG PULAI Toll,KUALA KANGSAR Toll,4.35,8,10.5,2.21,3.2
SIMPANG PULAI Toll,TAPAH Toll,4.59,8.4,11.1,2.3,3.44
SIMPANG PULAI Toll,BIDOR Toll,6.07,11.1,14.8,3.03,4.59
SIMPANG PULAI Toll,CANGKAT JERING Toll,6.72,12.3,16.3,3.36,5
SIMPANG PULAI Toll,SUNGKAI Toll,7.54,13.9,18.5,3.77,5.66
SIMPANG PULAI Toll,TAIPING UTARA Toll,8.53,15.5,20.6,4.26,6.31
SIMPANG PULAI Toll,BUKIT MERAH Toll,9.76,17.8,23.6,4.84,7.22
SIMPANG PULAI Toll,SLIM RIVER Toll,9.68,17.7,23.7,4.84,7.3
SIMPANG PULAI Toll,ALOR PONGSU Toll,11.15,20.4,27.2,5.58,8.36
SIMPANG PULAI Toll,BEHRANG Toll,11.32,20.7,27.6,5.66,8.53
SIMPANG PULAI Toll,BANDAR BAHARU Toll,11.64,21.4,28.4,5.82,8.69
SIMPANG PULAI Toll,Tg. Malim Toll,12.96,23.8,31.7,6.48,9.76
SIMPANG PULAI Toll,JAWI Toll,13.2,24.1,32,6.56,9.84
SIMPANG PULAI Toll,LEMBAH BERINGIN Toll,14.02,25.6,34.1,6.97,10.5
SIMPANG PULAI Toll,BKT. TAMBUN UTARA Toll,14.51,26.6,35.3,7.3,10.82
SIMPANG PULAI Toll,BUKIT TAGAR Toll,14.92,27.3,36.4,7.46,11.23
SIMPANG PULAI Toll,JURU Toll,15.25,27.9,37.1,7.63,11.4
SIMPANG PULAI Toll,BUKIT BERUNTUNG Toll,15.91,29.1,38.7,7.95,11.89
SIMPANG PULAI Toll,SUNGAI BUAYA Toll,16.73,30.6,40.8,8.36,12.55
SIMPANG PULAI Toll,BERTAM Toll,16.56,30.2,40.2,8.36,13
SIMPANG PULAI Toll,RAWANG Toll,17.71,32.3,43.1,8.86,13.28
SIMPANG PULAI Toll,RAWANG SELATAN Toll,18.2,33.2,44.3,9.1,13.61
SIMPANG PULAI Toll,SG. PETANI SELATAN Toll,18.2,33.2,44.1,9.18,13.69
SIMPANG PULAI Toll,SG. BULOH HOSPITAL Toll,18.86,34.5,46,9.43,14.1
SIMPANG PULAI Toll,SG. PETANI UTARA Toll,18.94,34.5,45.9,9.51,14.18
SIMPANG PULAI Toll,SG. BULOH Toll,19.11,34.9,46.5,9.51,14.27
SIMPANG PULAI Toll,KOTA DAMANSARA Toll,19.76,36.1,48.1,9.84,14.84
SIMPANG PULAI Toll,DAMANSARA Toll,20.17,36.9,49.2,10.09,15.17
SIMPANG PULAI Toll,Jalan Duta Toll,20.34,37.2,49.6,10.17,15.25
SIMPANG PULAI Toll,SUBANG Toll,20.34,37.2,49.6,10.17,15.25
SIMPANG PULAI Toll,GURUN Toll,20.74,37.9,50.4,10.5,15.58
SIMPANG PULAI Toll,Shah Alam Toll,20.91,38.2,51,10.41,15.74
SIMPANG PULAI Toll,Seafield Toll,21.57,39.5,52.6,10.82,16.15
SIMPANG PULAI Toll,Setia Alam Toll,21.89,40,53.3,10.91,16.4
SIMPANG PULAI Toll,USJ Toll,21.98,40.2,53.6,10.99,16.48
SIMPANG PULAI Toll,Bukit Raja Toll,22.06,40.3,53.7,10.99,16.48
SIMPANG PULAI Toll,PUTRA HEIGHTS Toll,22.47,41.2,54.9,11.23,16.89
SIMPANG PULAI Toll,Bandar Saujana Putra Toll,22.8,41.7,55.6,11.4,17.14
SIMPANG PULAI Toll,PENDANG Toll,22.95,41.9,55.7,11.56,17.22
SIMPANG PULAI Toll,BANDAR GAMUDA COVE Toll,23.94,43.8,58.4,11.97,17.96
SIMPANG PULAI Toll,Putra Jaya Toll,24.35,44.6,59.4,12.22,18.29
SIMPANG PULAI Toll,BANDAR SERENIA Toll,25.17,46,61.4,12.55,18.86
SIMPANG PULAI Toll,Alor Setar Selatan Toll,24.59,44.9,59.7,12.38,18.9
SIMPANG PULAI Toll,Alor Setar Utara Toll,25.25,46,61.2,12.71,18.94
SIMPANG PULAI Toll,KLIA Toll,25.67,46.6,62,12.96,19.27
SIMPANG PULAI Toll,Hutan Kampung Toll,25.91,47.3,62.9,13.04,19.7
SIMPANG PULAI Toll,Nilai Toll,26.81,49.1,65.5,13.45,20.09
SIMPANG PULAI Toll,Putera Mahkota Toll,26.9,49.2,65.6,13.53,20.17
SIMPANG PULAI Toll,SOUTHVILLE CITY Toll,27.39,50,66.7,13.69,20.5
SIMPANG PULAI Toll,BANGI Toll,27.72,50.7,67.5,13.86,20.75
SIMPANG PULAI Toll,KAJANG Toll,28.37,51.9,69.1,14.19,21.24
SIMPANG PULAI Toll,Bandar Ainsdale Toll,28.54,52.3,69.7,14.35,21.4
SIMPANG PULAI Toll,UPM Toll,28.54,52.3,69.7,14.35,21.4
SIMPANG PULAI Toll,SEREMBAN Toll,28.86,52.8,70.3,14.43,21.65
SIMPANG PULAI Toll,Sg. Besi Toll,29.11,53.2,70.9,14.6,21.81
SIMPANG PULAI Toll,Port Dickson Toll,29.27,53.6,71.4,14.68,21.98
SIMPANG PULAI Toll,Senawang Toll,29.77,54.4,72.5,14.92,22.3
SIMPANG PULAI Toll,PEDAS LINGGI Toll,31.49,57.7,76.9,15.83,23.62
SIMPANG PULAI Toll,Simpang Ampat Toll,34.11,62.4,83.1,17.06,25.58
SIMPANG PULAI Toll,Ayer Keroh Toll,36.49,66.8,89,18.29,27.39
SIMPANG PULAI Toll,Jasin Toll,38.29,70,93.3,19.19,28.7
SIMPANG PULAI Toll,Tangkak Toll,39.44,72.2,96.2,19.76,29.6
SIMPANG PULAI Toll,Bukit Gambir Toll,40.75,74.6,99.4,20.42,30.59
SIMPANG PULAI Toll,Pagoh Toll,42.56,77.9,103.8,21.32,31.9
SIMPANG PULAI Toll,Yong Peng Utara Toll,47.31,86.6,115.3,23.7,35.42
SIMPANG PULAI Toll,Ayer Hitam Toll,49.45,90.5,120.6,24.76,37.06
SIMPANG PULAI Toll,BANDAR CASSIA Toll,20.44,57.1,105.5,15.85,37.2
SIMPANG PULAI Toll,Machap Toll,50.35,92.1,122.7,25.17,37.72
SIMPANG PULAI Toll,Spg. Renggam Toll,51.91,94.9,126.5,25.99,38.87
SIMPANG PULAI Toll,Sedenak Toll,53.96,98.7,131.5,26.98,40.43
SIMPANG PULAI Toll,KULAI Toll,55.43,101.4,135.2,27.8,41.57
SIMPANG PULAI Toll,Senai Utara Toll,56.42,103.3,137.6,28.29,42.31
SIMPANG PULAI Toll,Skudai Toll,56.83,103.9,138.5,28.45,42.56
Skudai Toll,Senai Utara Toll,0.66,1.2,1.6,0.33,0.49
Skudai Toll,KULAI Toll,1.48,2.8,3.7,0.74,1.15
Skudai Toll,Sedenak Toll,3.03,5.6,7.5,1.56,2.3
Skudai Toll,Spg. Renggam Toll,5.08,9.3,12.4,2.54,3.77
Skudai Toll,Machap Toll,6.72,12.2,16.3,3.36,5
Skudai Toll,Ayer Hitam Toll,7.46,13.7,18.2,3.77,5.58
Skudai Toll,Yong Peng Selatan Toll,9.1,16.6,22.2,4.51,6.81
Skudai Toll,Yong Peng Utara Toll,9.68,17.6,23.5,4.84,7.22
Skudai Toll,Pagoh Toll,14.43,26.4,35.2,7.22,10.82
Skudai Toll,Bukit Gambir Toll,16.15,29.5,39.3,8.04,12.05
Skudai Toll,Tangkak Toll,17.38,31.8,42.4,8.69,13.04
Skudai Toll,Jasin Toll,18.86,34.5,46,9.43,14.1
Skudai Toll,Ayer Keroh Toll,20.34,37.2,49.6,10.17,15.25
Skudai Toll,Simpang Ampat Toll,22.88,41.8,55.7,11.4,17.14
Skudai Toll,PEDAS LINGGI Toll,25.42,46.5,62,12.71,19.11
Skudai Toll,Senawang Toll,27.31,49.9,66.5,13.61,20.42
Skudai Toll,Port Dickson Toll,27.55,50.4,67.2,13.78,20.66
Skudai Toll,SEREMBAN Toll,27.96,51.1,68.1,13.94,20.99
Skudai Toll,Bandar Ainsdale Toll,28.62,52.3,69.7,14.27,21.48
Skudai Toll,Nilai Toll,30.42,55.7,74.2,15.25,22.8
Skudai Toll,Putera Mahkota Toll,30.91,56.6,75.5,15.5,23.21
Skudai Toll,SOUTHVILLE CITY Toll,31.32,57.3,76.4,15.66,23.53
Skudai Toll,BANGI Toll,31.73,58,77.4,15.83,23.78
Skudai Toll,BANDAR SERENIA Toll,31.98,58.5,78,15.99,24.03
